appln_id,appln_auth,appln_kind,appln_filing_year,appln_nr_epodoc,ipr_type,receiving_office,earliest_filing_id,priority
495152182,GB,A ,2017,GB20180006702,PI,  ,457838348,0
495152352,GB,A ,2017,GB20180006739,PI,  ,451579584,0
495191860,US,A ,2016,US201615371729,PI,  ,495191860,1
495672333,CN,A ,2017,CN201711437168,PI,  ,495672333,1
496057496,US,A ,2016,US201615381692,PI,  ,496057496,1
496062035,US,A ,2016,US201615383266,PI,  ,496062035,1
496322692,WO,W ,2017,WO2017IB58263,PI,IB,902875855,0
496477809,CN,A ,2018,CN201810084536,PI,  ,496477809,1
496595465,CN,A ,2018,CN201810008046,PI,  ,496595465,1
496663717,EP,A ,2017,EP20170885440,PI,  ,497586678,0
496689789,WO,W ,2018,WO2018IB54504,PI,IB,482255065,0
496882424,CN,A ,2018,CN201810177485,PI,  ,496882424,1
496886202,CN,A ,2018,CN201810065943,PI,  ,496886202,1
496973935,AU,A ,2017,AU20170210311,PI,  ,905103623,0
497067566,EP,A ,2018,EP20180183285,PI,  ,901541672,0
497069838,WO,W ,2018,WO2018IB54669,PI,IB,482755065,0
497138017,CN,A ,2017,CN201780003539,PI,  ,451579590,0
497186694,US,A ,2017,US201715472315,PI,  ,905188216,0
497189800,WO,W ,2018,WO2018US40108,PI,US,905235714,0
497812074,WO,W ,2018,WO2018US16002,PI,US,905199998,0
498402124,WO,W ,2018,WO2018IB55589,PI,IB,484165683,0
498677067,WO,W ,2017,WO2017KR02345,PI,KR,483007291,0
498808070,AU,A ,2017,AU20170223127,PI,  ,451579606,0
499225737,CN,A ,2018,CN201810290636,PI,  ,499225737,1
499441704,CN,A ,2018,CN201810261508,PI,  ,499441704,1
499582726,EP,A ,2018,EP20180193321,PI,  ,901543770,0
499875228,CN,A ,2018,CN201810203523,PI,  ,499875228,1
499877691,CN,A ,2018,CN201810178965,PI,  ,499877691,1
500379935,EP,A ,2018,EP20180196469,PI,  ,500379935,1
500546459,CN,A ,2018,CN201810405159,PI,  ,500546459,1
500725849,CN,A ,2018,CN201810253124,PI,  ,500725849,1
501109833,CN,A ,2018,CN201810438051,PI,  ,501109833,1
501527513,CN,A ,2018,CN201810434004,PI,  ,501527513,1
501559776,US,A ,2018,US201815942604,PI,  ,905212033,0
501633435,CN,A ,2018,CN201810463499,PI,  ,501633435,1
501636988,CN,A ,2018,CN201810394103,PI,  ,501636988,1
501638758,CN,A ,2018,CN201810297325,PI,  ,501638758,1
501748194,CN,A ,2018,CN201810480470,PI,  ,501748194,1
501846419,EP,A ,2018,EP20180201707,PI,  ,512371038,0
501927877,US,A ,2017,US201715494224,PI,  ,501927877,1
501944521,WO,W ,2018,WO2018KR04455,PI,KR,498294602,0
502010480,KR,A ,2017,KR20170044323,PI,  ,502010480,1
502210292,US,A ,2017,US201715499432,PI,  ,502210292,1
502281211,CN,A ,2018,CN201810350884,PI,  ,502281211,1
502430453,CN,A ,2018,CN201810638097,PI,  ,502430453,1
502494472,CN,A ,2018,CN201810555509,PI,  ,502494472,1
502495097,CN,A ,2018,CN201810557610,PI,  ,502495097,1
502496637,CN,A ,2018,CN201810565829,PI,  ,502496637,1
502513992,CN,A ,2018,CN201810362785,PI,  ,502513992,1
502536579,US,A ,2017,US201715585674,PI,  ,502536579,1
502789680,CN,A ,2018,CN201810628199,PI,  ,502789680,1
502799908,CN,A ,2018,CN201810565809,PI,  ,502799908,1
502800274,CN,A ,2018,CN201810580528,PI,  ,502800274,1
502802716,CN,A ,2018,CN201810555793,PI,  ,502802716,1
502983646,CN,A ,2018,CN201810705827,PI,  ,502983646,1
503180650,CN,A ,2018,CN201810713620,PI,  ,503180650,1
503388779,WO,W ,2018,WO2018US33541,PI,US,905228562,0
503561821,CN,A ,2018,CN201811094967,PI,  ,503561821,1
503621717,AU,A ,2017,AU20170263290,PI,  ,458131143,0
503705881,EP,A ,2018,EP20180804502,PI,  ,490482730,0
503706817,EP,A ,2018,EP20180805383,PI,  ,905201355,0
503894197,CN,A ,2018,CN201810734511,PI,  ,503894197,1
504126267,EP,A ,2018,EP20180809759,PI,  ,905221001,0
504313715,CN,A ,2018,CN201810681626,PI,  ,504313715,1
504635999,MX,A ,2015,MX20170012445,PI,  ,438523925,0
504916074,DE,T ,2017,DE20171102263T,PI,  ,488265882,0
504927965,KR,A ,2018,KR20180139593,PI,  ,504927965,1
505112244,US,A ,2018,US201816018147,PI,  ,905238547,0
505369348,CN,A ,2017,CN201780009119,PI,  ,451579602,0
505389297,CN,A ,2017,CN201780022279,PI,  ,457838348,0
505424695,CN,A ,2018,CN201811052304,PI,  ,505424695,1
505463476,CN,A ,2016,CN201680080569,PI,  ,905078152,0
505805978,CN,A ,2018,CN201811038580,PI,  ,505805978,1
505860028,CN,A ,2018,CN201810821390,PI,  ,505860028,1
506131938,CN,A ,2018,CN201811035657,PI,  ,506131938,1
506420228,US,A ,2018,US201816138397,PI,  ,905095914,0
506469457,EP,A ,2018,EP20180835358,PI,  ,905212541,0
506762032,CN,A ,2018,CN201810906021,PI,  ,506762032,1
506766171,CN,A ,2018,CN201810874259,PI,  ,506766171,1
507228737,US,A ,2018,US201816024366,PI,  ,905266151,0
507415181,WO,W ,2019,WO2019EP52530,PI,EP,517809640,0
507895531,US,A ,2016,US201615770803,PI,  ,479184595,0
508194692,CN,A ,2018,CN201811148017,PI,  ,508194692,1
508224835,TW,A ,2018,TW20187112355,PI,  ,479045906,0
508225044,TW,A ,2018,TW20187112356,PI,  ,479044769,0
508269355,US,A ,2017,US201715689536,PI,  ,508269355,1
508269457,US,A ,2018,US201816119542,PI,  ,509143947,0
508428030,JP,A ,2018,JP20180140990,PI,  ,506642313,0
508575795,CN,A ,2017,CN201710724782,PI,  ,508575795,1
508589733,CN,A ,2017,CN201710762782,PI,  ,508589733,1
508789890,CN,A ,2018,CN201811250591,PI,  ,508789890,1
508833069,KR,A ,2018,KR20180033148,PI,  ,508833069,1
509121325,EP,A ,2019,EP20190020110,PI,  ,509121325,1
509136204,US,A ,2018,US201816124682,PI,  ,905253341,0
509275579,CN,A ,2017,CN201780041298,PI,  ,469738691,0
509311343,CN,A ,2018,CN201811405357,PI,  ,509311343,1
509324154,AU,A ,2017,AU20170323588,PI,  ,905151238,0
509442210,CN,A ,2018,CN201811180831,PI,  ,509442210,1
509454378,CN,A ,2018,CN201811322125,PI,  ,509454378,1
509540448,US,A ,2018,US201816133701,PI,  ,901543770,0
509599199,MX,A ,2017,MX20180010059,PI,  ,451579590,0
509753257,KR,A ,2018,KR20180101219,PI,  ,509753257,1
509788124,CN,A ,2018,CN201811186202,PI,  ,509788124,1
509924900,WO,W ,2018,WO2018US52492,PI,US,905252541,0
510207242,CN,A ,2018,CN201811606581,PI,  ,510207242,1
510312989,US,A ,2018,US201816141337,PI,  ,905255081,0
510868386,WO,W ,2018,WO2018US54440,PI,US,905248695,0
511214300,CN,A ,2019,CN201910117702,PI,  ,511214300,1
511233143,CN,A ,2018,CN201811496151,PI,  ,511233143,1
511344247,WO,W ,2018,WO2018CN118532,PI,CN,511344247,1
511344558,WO,W ,2018,WO2018CN124873,PI,CN,511344558,1
511450841,CN,A ,2018,CN201880001793,PI,  ,498986938,0
511589523,CA,A ,2017,CA20173040148,PI,  ,905172456,0
511622777,WO,W ,2017,WO2017US57556,PI,US,511622777,1
511968602,US,A ,2017,US201715488925,PI,  ,511968602,1
511987986,WO,W ,2018,WO2018US61448,PI,US,905262283,0
512029795,EP,A ,2019,EP20190172256,PI,  ,905379352,0
512369557,US,A ,2018,US201816186203,PI,  ,905269905,0
512384567,WO,W ,2017,WO2017US59929,PI,US,512384567,1
512395472,US,A ,2018,US201816207249,PI,  ,505400745,0
512414592,DE,A ,2017,DE201710126349,PI,  ,512414592,1
512751439,WO,W ,2019,WO2019SG50222,PI,SG,905306732,0
512774771,US,A ,2017,US201715812683,PI,  ,512774771,1
512801277,US,A ,2018,US201815880193,PI,  ,512801277,1
513075336,CN,A ,2018,CN201880002395,PI,  ,525277803,0
513694598,JP,A ,2018,JP20180243370,PI,  ,471824297,0
513705260,EP,A ,2019,EP20190725895,PI,  ,513720582,0
513720602,WO,W ,2019,WO2019CN78169,PI,CN,513720602,1
513742394,US,A ,2017,US201715824513,PI,  ,513742394,1
514250147,US,A ,2018,US201816214053,PI,  ,905165397,0
514730970,CA,A ,2017,CA20173045670,PI,  ,905180132,0
514800221,MX,A ,2017,MX20180013620,PI,  ,458131143,0
514913163,PH,A ,2018,PH20181501746,PI,  ,451579602,0
515174113,EP,A ,2019,EP20190730655,PI,  ,905306050,0
515174254,EP,A ,2019,EP20190731068,PI,  ,502498307,0
515291272,CA,A ,2017,CA20173045897,PI,  ,905173134,0
515304810,US,A ,2018,US201816025829,PI,  ,904832447,0
515429988,WO,W ,2019,WO2019CN83497,PI,CN,515429988,1
515454120,WO,W ,2019,WO2019EP67293,PI,EP,497162235,0
515703731,US,A ,2018,US201816041680,PI,  ,905261130,0
515996340,WO,W ,2019,WO2019EP67640,PI,EP,905341271,0
516344955,WO,W ,2019,WO2019US38084,PI,US,528346424,0
516444929,WO,W ,2019,WO2019CN85227,PI,CN,516444929,1
516518836,EP,A ,2019,EP20190738347,PI,  ,516448530,0
516549081,CN,A ,2018,CN201811641062,PI,  ,516549081,1
516556867,CN,A ,2019,CN201910309852,PI,  ,516556867,1
516741750,CN,A ,2019,CN201910432311,PI,  ,516741750,1
516922369,EP,A ,2019,EP20190741280,PI,  ,516855940,0
516924918,CN,A ,2017,CN201780073311,PI,  ,476575515,0
517028793,WO,W ,2019,WO2019EP69371,PI,EP,902227038,0
517109022,CN,A ,2019,CN201910470998,PI,  ,517109022,1
517183528,WO,W ,2019,WO2019CN87617,PI,CN,517183528,1
517242381,WO,W ,2019,WO2019US40646,PI,US,905347960,0
517510790,US,A ,2019,US201916390088,PI,  ,511344617,0
517519180,US,A ,2019,US201916390199,PI,  ,511344223,0
517528804,WO,W ,2019,WO2019AU50077,PI,AU,900165193,0
517585887,CN,A ,2019,CN201910327199,PI,  ,517585887,1
517809410,US,A ,2018,US201815896085,PI,  ,517809410,1
517809967,US,A ,2019,US201916390926,PI,  ,511344301,0
517813418,US,A ,2019,US201916275440,PI,  ,497623504,0
518124329,WO,W ,2019,WO2019US14990,PI,US,905301958,0
518126444,WO,W ,2019,WO2019JP05723,PI,JP,518797025,0
518137072,AU,A ,2019,AU20190200729,PI,  ,902876098,0
518377723,US,A ,2018,US201816011529,PI,  ,905294663,0
518379127,US,A ,2019,US201916255666,PI,  ,905294663,0
518380672,BR,A ,2017,BR20191110235,PI,  ,905152661,0
518410156,CN,A ,2019,CN201910345021,PI,  ,518410156,1
518449021,TW,A ,2018,TW20187135865,PI,  ,905255969,0
518589580,SG,A ,2018,SG20191106830X,PI,  ,511344296,0
518722178,US,A ,2019,US201916257032,PI,  ,491763660,0
518943918,WO,W ,2019,WO2019US19409,PI,US,905290047,0
519105124,US,A ,2019,US201916295153,PI,  ,905307316,0
519157927,EP,A ,2019,EP20190763187,PI,  ,519120738,0
519410832,US,A ,2018,US201815922020,PI,  ,519410832,1
519464869,CN,A ,2019,CN201910419728,PI,  ,519464869,1
519639090,CN,A ,2019,CN201910420689,PI,  ,519639090,1
519709682,US,A ,2018,US201815934601,PI,  ,519709682,1
519718174,US,A ,2019,US201916372741,PI,  ,513751587,0
519723811,WO,W ,2018,WO2018KR03429,PI,KR,506067858,0
519731040,WO,W ,2019,WO2019CN96032,PI,CN,515430473,0
519732112,US,A ,2019,US201916290673,PI,  ,519732112,1
519860362,CN,A ,2018,CN201880011028,PI,  ,511344574,0
519926308,CN,A ,2019,CN201910602887,PI,  ,519926308,1
519975244,TW,A ,2018,TW20187145044,PI,  ,489133731,0
520032000,US,A ,2018,US201815936607,PI,  ,520032000,1
520062718,WO,W ,2019,WO2019SG50159,PI,SG,904341493,0
520094704,SG,A ,2018,SG20191107838T,PI,  ,905197346,0
520276693,US,A ,2019,US201916376450,PI,  ,905320351,0
520282845,US,A ,2016,US201616314986,PI,  ,496309836,0
520530466,CN,A ,2019,CN201910621708,PI,  ,520530466,1
520582869,US,A ,2018,US201815952998,PI,  ,520582869,1
520582908,US,A ,2019,US201916284224,PI,  ,905304869,0
520781813,KR,A ,2018,KR20180019263,PI,  ,520781813,1
520956523,US,A ,2019,US201916458590,PI,  ,493546319,0
520962675,WO,W ,2019,WO2019US26734,PI,US,905299646,0
520963386,WO,W ,2018,WO2018CN95388,PI,CN,502513992,0
520968534,WO,W ,2019,WO2019CA50453,PI,CA,905306794,0
521086956,CN,A ,2018,CN201880011333,PI,  ,511344613,0
521092104,CN,A ,2019,CN201910554860,PI,  ,521092104,1
521092172,CN,A ,2019,CN201910528627,PI,  ,521092172,1
521103634,CN,A ,2019,CN201910663332,PI,  ,521103634,1
521223630,CN,A ,2018,CN201810361390,PI,  ,521223630,1
521272255,US,A ,2018,US201815967064,PI,  ,521272255,1
521276846,WO,W ,2019,WO2019CA50452,PI,CA,905313480,0
521278441,WO,W ,2019,WO2019CN82828,PI,CN,503026795,0
521293647,EP,A ,2019,EP20190206179,PI,  ,905350195,0
521295051,WO,W ,2019,WO2019US54921,PI,US,529859072,0
521351807,TW,A ,2018,TW20187141400,PI,  ,517089163,0
521447778,SG,A ,2019,SG20191108944W,PI,  ,513720574,0
521447948,SG,A ,2019,SG20191108981S,PI,  ,515430473,0
521512422,CN,A ,2019,CN201910533092,PI,  ,521512422,1
521625534,WO,W ,2019,WO2019CN72335,PI,CN,501526685,0
521738842,CN,A ,2019,CN201910727170,PI,  ,521738842,1
521783132,KR,A ,2019,KR20190034985,PI,  ,521783132,1
521819934,CN,A ,2018,CN201810417648,PI,  ,521819934,1
521926324,US,A ,2019,US201916458447,PI,  ,492083293,0
522034811,CN,A ,2019,CN201910737773,PI,  ,522034811,1
522136832,CN,A ,2018,CN201810438722,PI,  ,522136832,1
522374620,CN,A ,2019,CN201910731345,PI,  ,522374620,1
522430529,DE,A ,2018,DE201810128219,PI,  ,522430529,1
522451155,KR,A ,2019,KR20190035218,PI,  ,522451155,1
522529878,CN,A ,2019,CN201910660765,PI,  ,522529878,1
522537523,CN,A ,2019,CN201910806587,PI,  ,522537523,1
522541612,CN,A ,2019,CN201910887520,PI,  ,522541612,1
522740245,CN,A ,2019,CN201910615906,PI,  ,522740245,1
522947958,CN,A ,2019,CN201910769523,PI,  ,522947958,1
522953833,CN,A ,2019,CN201910828714,PI,  ,522953833,1
523019813,US,A ,2019,US201916429562,PI,  ,905351115,0
523036091,SG,A ,2018,SG20191108675P,PI,  ,479044769,0
523086836,WO,W ,2019,WO2019CN75623,PI,CN,523253908,0
523143192,CN,A ,2019,CN201910817667,PI,  ,523143192,1
523266532,CN,A ,2019,CN201910851095,PI,  ,523266532,1
523331406,US,A ,2018,US201816136077,PI,  ,905303047,0
523334784,US,A ,2018,US201816001218,PI,  ,523334784,1
523532149,CN,A ,2019,CN201910817732,PI,  ,523532149,1
523532183,CN,A ,2019,CN201910818802,PI,  ,523532183,1
523535961,CN,A ,2019,CN201910857557,PI,  ,523535961,1
523775281,US,A ,2018,US201816179885,PI,  ,499057805,0
523779268,US,A ,2017,US201716338464,PI,  ,492135118,0
523787883,US,A ,2019,US201916255853,PI,  ,523955731,0
523789462,US,A ,2019,US201916397319,PI,  ,905320867,0
523839836,AU,A ,2019,AU20190204052,PI,  ,503643790,0
523887993,CN,A ,2019,CN201910904867,PI,  ,523887993,1
523891065,CN,A ,2019,CN201910931495,PI,  ,523891065,1
524044051,CN,A ,2019,CN201910717809,PI,  ,524044051,1
524147680,CN,A ,2018,CN201810551669,PI,  ,524147680,1
524191489,US,A ,2019,US201916561295,PI,  ,905338460,0
524266395,WO,W ,2019,WO2019JP24768,PI,JP,905318420,0
524267438,WO,W ,2019,WO2019US38551,PI,US,905335563,0
524302368,CN,A ,2019,CN201910909912,PI,  ,524302368,1
524334856,PH,A ,2019,PH20191501966,PI,  ,905197346,0
524475601,CN,A ,2018,CN201810695972,PI,  ,524475601,1
524503579,CN,A ,2019,CN201910905035,PI,  ,524503579,1
524551754,US,A ,2018,US201816024652,PI,  ,524551754,1
524583165,US,A ,2019,US201916521302,PI,  ,524583165,1
524754999,US,A ,2019,US201916460800,PI,  ,905327120,0
524763959,US,A ,2019,US201916510926,PI,  ,502205114,0
524826765,CN,A ,2019,CN201910560525,PI,  ,903650473,0
524925267,WO,W ,2019,WO2019US32314,PI,US,905348164,0
524951875,WO,W ,2019,WO2019US65828,PI,US,533171757,0
525017855,KR,A ,2018,KR20180076618,PI,  ,525017855,1
525069897,WO,W ,2019,WO2019CN83056,PI,CN,505354648,0
525257413,US,A ,2019,US201916444582,PI,  ,905328305,0
525522580,CN,A ,2019,CN201911005630,PI,  ,525522580,1
525540955,US,A ,2018,US201816056012,PI,  ,525540955,1
525549379,US,A ,2018,US201816050170,PI,  ,525549379,1
525572507,WO,W ,2019,WO2019US44810,PI,US,905328762,0
525593065,CN,A ,2018,CN201810804584,PI,  ,525593065,1
525648715,CN,A ,2019,CN201910764618,PI,  ,525648715,1
525652927,CN,A ,2019,CN201910992917,PI,  ,525652927,1
525667976,CN,A ,2019,CN201910791356,PI,  ,525667976,1
525668648,CN,A ,2019,CN201910849167,PI,  ,525668648,1
525670452,CN,A ,2019,CN201910913488,PI,  ,525670452,1
525674630,CN,A ,2019,CN201911000670,PI,  ,525674630,1
525821498,CN,A ,2019,CN201911022504,PI,  ,525821498,1
526027598,CN,A ,2019,CN201910851187,PI,  ,526027598,1
526033912,CN,A ,2019,CN201910983905,PI,  ,526033912,1
526036822,CN,A ,2019,CN201911033342,PI,  ,526036822,1
526037690,CN,A ,2019,CN201911020252,PI,  ,526037690,1
526111226,CA,A ,2018,CA20183013603,PI,  ,526125824,0
526121279,US,A ,2019,US201916592039,PI,  ,500408230,0
526122858,US,A ,2018,US201816058612,PI,  ,526122858,1
526192807,WO,W ,2019,WO2019CN86952,PI,CN,506759620,0
526536156,PH,A ,2019,PH20191501430,PI,  ,513720519,0
526665546,US,A ,2018,US201816103385,PI,  ,526665546,1
526678807,WO,W ,2019,WO2019CN115878,PI,CN,526678807,1
526783027,CN,A ,2019,CN201910875528,PI,  ,526783027,1
527031014,WO,W ,2019,WO2019US47979,PI,US,527011391,0
527146589,KR,A ,2018,KR20180086264,PI,  ,527146589,1
527291760,WO,W ,2019,WO2019KR08810,PI,KR,528117736,0
527292521,WO,W ,2019,WO2019CN102170,PI,CN,506961127,0
527298278,WO,W ,2019,WO2019CA51189,PI,CA,905332945,0
527299350,WO,W ,2019,WO2019CN101040,PI,CN,901564107,0
527367759,CN,A ,2019,CN201980003274,PI,  ,515437236,0
527631190,US,A ,2019,US201916562779,PI,  ,905379133,0
527634861,US,A ,2018,US201816123201,PI,  ,527634861,1
527737107,PH,A ,2019,PH20191501791,PI,  ,511344285,0
527916842,US,A ,2019,US201916569521,PI,  ,905327078,0
527934213,WO,W ,2019,WO2019US50356,PI,US,905349544,0
527965399,DE,A ,2019,DE201910122933,PI,  ,507560575,0
528262722,CN,A ,2019,CN201911206310,PI,  ,528262722,1
528348617,US,A ,2019,US201916692695,PI,  ,905329660,0
528362662,DE,T ,2018,DE20181103825T,PI,  ,506640807,0
528489401,CN,A ,2019,CN201911136109,PI,  ,528489401,1
528491809,CN,A ,2019,CN201911168560,PI,  ,528491809,1
528605462,US,A ,2018,US201816150198,PI,  ,528605462,1
528732912,CN,A ,2019,CN201911399249,PI,  ,522155544,0
528995496,US,A ,2019,US201916698405,PI,  ,905329660,0
529064820,CN,A ,2018,CN201880050418,PI,  ,903973809,0
529121299,CN,A ,2019,CN201911148562,PI,  ,529121299,1
529127349,CN,A ,2019,CN201911203563,PI,  ,529127349,1
529133833,CN,A ,2019,CN201911259809,PI,  ,529133833,1
529357220,AU,A ,2018,AU20180346326,PI,  ,905254602,0
529361568,BR,A ,2019,BR20191111823,PI,  ,503643790,0
529856120,US,A ,2019,US201916720394,PI,  ,489414770,0
529885068,WO,W ,2019,WO2019US57062,PI,US,905353933,0
530062118,CN,A ,2019,CN201911206811,PI,  ,530062118,1
530093265,CN,A ,2016,CN201911274382,PI,  ,475556938,0
530100860,CN,A ,2019,CN201911359044,PI,  ,530100860,1
530101762,CN,A ,2019,CN201911369324,PI,  ,530101762,1
530117436,US,A ,2018,US201816173688,PI,  ,530117436,1
530119478,US,A ,2018,US201816174113,PI,  ,530119478,1
530121316,US,A ,2018,US201816180234,PI,  ,530782086,0
530125285,US,A ,2018,US201816176595,PI,  ,530125285,1
530126221,US,A ,2018,US201816618776,PI,  ,905233606,0
530498816,CN,A ,2019,CN201911030085,PI,  ,502132597,0
530505402,CN,A ,2019,CN201911317080,PI,  ,530505402,1
530615570,US,A ,2020,US202016738055,PI,  ,508087514,0
530618778,US,A ,2018,US201816182360,PI,  ,530618778,1
530635192,WO,W ,2018,WO2018KR13050,PI,KR,531369917,0
530686021,DE,A ,2019,DE201910130102,PI,  ,530963739,0
530818449,CN,A ,2019,CN201911294575,PI,  ,530818449,1
530835697,CN,A ,2019,CN201980004299,PI,  ,519120736,0
530875882,CN,A ,2019,CN201911382302,PI,  ,530875882,1
530962786,US,A ,2020,US202016744079,PI,  ,492444258,0
530999983,CN,A ,2019,CN201911227449,PI,  ,530999983,1
531001821,CN,A ,2019,CN201911272129,PI,  ,531001821,1
531005463,CN,A ,2019,CN201911391482,PI,  ,531005463,1
531116967,WO,W ,2019,WO2019CN98110,PI,CN,516717834,0
531325148,CN,A ,2019,CN201911246514,PI,  ,531325148,1
531402360,AU,A ,2018,AU20180348317,PI,  ,511344330,0
531552036,US,A ,2019,US201916565672,PI,  ,905372769,0
531558018,US,A ,2018,US201816634753,PI,  ,905280731,0
531561396,US,A ,2019,US201916458189,PI,  ,905323375,0
531591680,WO,W ,2020,WO2020CN78751,PI,CN,526678795,0
531715284,CN,A ,2019,CN201911113075,PI,  ,905362358,0
531760267,TW,A ,2019,TW20198122775,PI,  ,508090191,0
531762348,TW,A ,2019,TW20198108889,PI,  ,507034225,0
531778422,US,A ,2018,US201816202661,PI,  ,531778422,1
531789045,US,A ,2018,US201816199030,PI,  ,531789045,1
531825277,AU,A ,2019,AU20190261730,PI,  ,905340062,0
532571121,DE,A ,2020,DE20201001671,PI,  ,532571121,1
532580724,US,A ,2020,US202016788217,PI,  ,493966144,0
532582392,US,A ,2019,US201916709719,PI,  ,905352220,0
532605115,WO,W ,2019,WO2019KR08871,PI,KR,524530528,0
532605690,WO,W ,2019,WO2019CN120288,PI,CN,510994498,0
532982458,US,A ,2017,US201716603015,PI,  ,501372908,0
533034534,AU,A ,2019,AU20190209559,PI,  ,497940781,0
533034866,AU,A ,2020,AU20200203574,PI,  ,478398342,0
533178594,US,A ,2018,US201816227131,PI,  ,533178594,1
533196867,WO,W ,2019,WO2019CN122360,PI,CN,513072388,0
533197748,WO,W ,2019,WO2019KR18230,PI,KR,534860423,0
533210975,AU,A ,2019,AU20190207312,PI,  ,516448509,0
533334579,US,A ,2019,US201916722772,PI,  ,515237794,0
533338166,US,A ,2020,US202016812211,PI,  ,518514012,0
533345952,WO,W ,2019,WO2019CN92088,PI,CN,512676048,0
533348117,WO,W ,2019,WO2019KR03975,PI,KR,534852240,0
533354912,WO,W ,2019,WO2019CN115402,PI,CN,516332133,0
534177866,WO,W ,2019,WO2019CN94705,PI,CN,515104637,0
534178666,WO,W ,2019,WO2019US68433,PI,US,533339011,0
534179597,WO,W ,2019,WO2019CN122483,PI,CN,512500635,0
534560880,US,A ,2019,US201916247735,PI,  ,534560880,1
534566930,US,A ,2020,US202016830290,PI,  ,500390619,0
534917885,WO,W ,2020,WO2020CA50056,PI,CA,905387582,0
535363773,US,A ,2020,US202016846150,PI,  ,519730914,0
535372631,US,A ,2020,US202016848759,PI,  ,905395587,0
535826577,CA,A ,2019,CA20193088040,PI,  ,516125851,0
535832193,WO,W ,2019,WO2019CN130315,PI,CN,515032732,0
536027895,TW,A ,2019,TW20198126318,PI,  ,901563392,0
536577744,US,A ,2019,US201916276567,PI,  ,536577744,1
536898454,US,A ,2019,US201916287856,PI,  ,536898454,1
537020722,TW,A ,2019,TW20198134195,PI,  ,516720732,0
537020892,TW,A ,2019,TW20198128021,PI,  ,511344554,0
537218759,US,A ,2019,US201916290331,PI,  ,537218759,1
537221933,US,A ,2020,US202016798635,PI,  ,536598017,0
537222001,US,A ,2020,US202016737190,PI,  ,513720572,0
537226145,CA,A ,2019,CA20193090879,PI,  ,905288093,0
